"zip_code","Population","MedianIncome","city","state","latitude","longitude"
94536,70696,92107,"Fremont","CA",37.562218,-121.99433
94538,63850,87652,"Fremont","CA",37.527237,-121.9679
94539,51459,144152,"Fremont","CA",37.515014,-121.92916
94541,62738,57895,"Hayward","CA",37.674431,-122.08883
94542,12498,80327,"Hayward","CA",37.657381,-122.05076
94544,76508,59699,"Hayward","CA",37.633732,-122.06101
94545,30936,71723,"Hayward","CA",37.635582,-122.10418
94546,43448,75500,"Castro Valley","CA",37.702063,-122.07934
94547,24622,100204,"Hercules","CA",38.005122,-122.25784
94548,400,85000,"Knightsen","CA",37.972622,-121.665205
94549,28298,137344,"Lafayette","CA",37.895695,-122.11785
94550,48050,102952,"Livermore","CA",37.65778,-121.73011
94551,39775,98321,"Livermore","CA",37.680181,-121.921498
94552,15209,132826,"Castro Valley","CA",37.69768,-122.02503
94553,48891,76669,"Martinez","CA",37.998912,-122.11501
94555,35654,114603,"Fremont","CA",37.571581,-122.0509
94556,15505,133088,"Moraga","CA",37.839426,-122.12426
94558,67967,72720,"Napa","CA",38.337243,-122.30027
94559,27062,58363,"Napa","CA",38.291164,-122.28671
94560,43635,86521,"Newark","CA",37.535586,-122.03362
94561,38481,77706,"Oakley","CA",37.992124,-121.71328
94563,18284,166147,"Orinda","CA",37.878625,-122.18296
94564,18704,74283,"Pinole","CA",37.997509,-122.29208
94565,87395,55865,"Pittsburg","CA",38.017917,-121.90502
94566,42523,120401,"Pleasanton","CA",37.658898,-121.87149
94567,730,58643,"Pope Valley","CA",38.658204,-122.40441
94568,48097,113616,"Dublin","CA",37.714179,-121.92567
94569,320,94420,"Port Costa","CA",38.04337,-122.18994
94571,8171,61563,"Rio Vista","CA",38.156909,-121.72075
94572,9648,68701,"Rodeo","CA",38.031271,-122.26213
94573,142,61310,"Rutherford","CA",38.466508,-122.414189
94574,9300,81788,"Saint Helena","CA",38.511241,-122.45695
94575,1274,0,"Moraga","CA",37.777208,-121.955399
94576,87,40341,"Deer Park","CA",38.553087,-122.47725
94577,45808,64660,"San Leandro","CA",37.722279,-122.15702
94578,38629,49095,"San Leandro","CA",37.703427,-122.128
94579,21842,75481,"San Leandro","CA",37.68858,-122.15421
94580,29311,71177,"San Lorenzo","CA",37.678531,-122.13199
94583,35272,121948,"San Ramon","CA",37.75735,-121.95213
94585,29205,70721,"Suisun City","CA",38.231364,-122.05414
94586,984,85000,"Sunol","CA",37.593883,-121.88281
94587,71675,82564,"Union City","CA",37.592184,-122.04577
94588,31910,127684,"Pleasanton","CA",37.68973,-121.89244
94589,30811,56154,"Vallejo","CA",38.152068,-122.25074
94590,34859,40826,"Vallejo","CA",38.105219,-122.24571
94591,54530,73870,"Vallejo","CA",38.099119,-122.21035
94592,651,107660,"Vallejo","CA",38.115015,-122.29055
94595,16837,58659,"Walnut Creek","CA",37.879757,-122.07143
94596,20778,78856,"Walnut Creek","CA",37.905924,-122.05858
94597,20645,88012,"Walnut Creek","CA",37.777208,-121.955399
94598,26974,121337,"Walnut Creek","CA",37.91878,-122.02618
94599,3187,66136,"Yountville","CA",38.403011,-122.36228
94601,49990,39601,"Oakland","CA",37.776835,-122.21792
94602,29794,68813,"Oakland","CA",37.799727,-122.21211
94603,32306,40962,"Oakland","CA",37.738379,-122.17332
94605,43168,57610,"Oakland","CA",37.763028,-122.16305
94606,37001,37288,"Oakland","CA",37.793177,-122.24352
94607,24830,34192,"Oakland","CA",37.806427,-122.28898
94608,26323,55959,"Emeryville","CA",37.834724,-122.28316
94609,22059,56378,"Oakland","CA",37.834926,-122.264
94610,29734,73850,"Oakland","CA",37.812377,-122.24199
94611,37225,107577,"Oakland","CA",37.827126,-122.22289
94612,14500,30879,"Oakland","CA",37.809427,-122.27172
94613,842,0,"Oakland","CA",37.781098,-122.186573
94618,17007,123575,"Oakland","CA",37.843726,-122.24369
94619,24146,78676,"Oakland","CA",37.790027,-122.18615
94621,32269,30528,"Oakland","CA",37.753978,-122.18969
94702,16868,59628,"Berkeley","CA",37.865026,-122.2859
94703,21421,58613,"Berkeley","CA",37.862526,-122.27582
94704,26334,30997,"Berkeley","CA",37.868575,-122.25855
94705,12790,96537,"Berkeley","CA",37.856926,-122.25084
94706,20206,81746,"Albany","CA",37.889125,-122.29371
94707,12402,136331,"Berkeley","CA",37.894625,-122.27917
94708,11143,145610,"Berkeley","CA",37.894625,-122.26372
94709,12030,59150,"Berkeley","CA",37.879625,-122.2668
94710,6439,60952,"Berkeley","CA",37.869976,-122.2981
94720,3059,0,"Berkeley","CA",37.866825,-122.253582
94801,29269,38856,"Richmond","CA",37.941424,-122.36628
94803,25998,76232,"El Sobrante","CA",37.969673,-122.29413
94804,40941,49541,"Richmond","CA",37.926509,-122.3408
94805,14329,66079,"Richmond","CA",37.941824,-122.32553
94806,60101,52173,"San Pablo","CA",37.972623,-122.33873
94850,0,0,"Richmond","CA",37.777208,-121.955399
94901,42027,76909,"San Rafael","CA",37.972423,-122.51484
94903,30110,86196,"San Rafael","CA",38.019022,-122.54589
94904,12271,102237,"Greenbrae","CA",37.950069,-122.54284
94920,12583,132486,"Belvedere Tiburon","CA",37.892476,-122.47541
94922,492,28556,"Bodega","CA",38.345572,-122.96676
94923,736,77305,"Bodega Bay","CA",38.347701,-123.05869
94924,1434,73621,"Bolinas","CA",37.907675,-122.70201
94925,9478,113279,"Corte Madera","CA",37.924242,-122.516
94928,42668,57484,"Rohnert Park","CA",38.347174,-122.69537
94929,82,44417,"Dillon Beach","CA",38.246611,-122.95916
94930,8756,93049,"Fairfax","CA",37.98779,-122.59962
94931,8570,64625,"Cotati","CA",38.328614,-122.71044
94933,1069,71667,"Forest Knolls","CA",38.012489,-122.68886
94937,970,51921,"Inverness","CA",38.099205,-122.87751
94938,884,96281,"Lagunitas","CA",38.017617,-122.6943
94939,6935,93750,"Larkspur","CA",37.936151,-122.5355
94940,194,28958,"Marshall","CA",38.180029,-122.88357
94941,30605,121209,"Mill Valley","CA",37.898058,-122.54134
94945,17973,83638,"Novato","CA",38.117065,-122.56316
94946,682,113281,"Nicasio","CA",38.050454,-122.67866
94947,25969,81879,"Novato","CA",38.098221,-122.59809
94949,16386,74009,"Novato","CA",38.06317,-122.54111
94950,74,21333,"Olema","CA",38.054433,-122.77762
94951,4812,93389,"Penngrove","CA",38.314531,-122.66097
94952,35081,75221,"Petaluma","CA",38.243734,-122.69345
94954,36624,81980,"Petaluma","CA",38.243299,-122.6069
94956,1687,38750,"Point Reyes Station","CA",38.081566,-122.81988
94957,1063,187857,"Ross","CA",38.022322,-122.561689
94960,15999,108295,"San Anselmo","CA",37.981623,-122.56884
94963,461,79485,"San Geronimo","CA",38.012082,-122.66389
94964,4478,106333,"San Quentin","CA",37.943365,-122.49029
94965,11114,89715,"Sausalito","CA",37.855527,-122.49949
94970,495,107768,"Stinson Beach","CA",37.903396,-122.65043
94971,362,42500,"Tomales","CA",38.245851,-122.90644
94972,39,0,"Valley Ford","CA",38.335515,-122.9392
94973,1831,88750,"Woodacre","CA",38.007639,-122.63914
95002,1660,73333,"Alviso","CA",37.427439,-121.97521
95003,24383,83902,"Aptos","CA",36.979333,-121.8944
95004,3886,67188,"Aromas","CA",36.885056,-121.63082
95005,6615,69872,"Ben Lomond","CA",37.084347,-122.08524
95006,9162,75510,"Boulder Creek","CA",37.151813,-122.13679
95007,727,149821,"Brookdale","CA",37.10548,-122.1047
95008,45495,88987,"Campbell","CA",37.278843,-121.95446
95010,9367,55833,"Capitola","CA",36.9761,-121.95316
95012,10470,52015,"Castroville","CA",36.768856,-121.75105
95013,32,0,"Coyote","CA",37.189396,-121.705327
95014,62478,130961,"Cupertino","CA",37.317909,-122.04779
95017,654,67031,"Davenport","CA",37.085986,-122.22638
95018,7660,72161,"Felton","CA",37.057708,-122.05967
95019,7374,38491,"Freedom","CA",36.935552,-121.77972
95020,59666,82748,"Gilroy","CA",37.016943,-121.56581
95023,50625,69678,"Hollister","CA",36.862243,-121.38006
95030,13429,154107,"Los Gatos","CA",37.228594,-121.98396
95032,25898,120893,"Los Gatos","CA",37.241193,-121.9534
95033,9628,126397,"Los Gatos","CA",37.160012,-121.9881
95035,69635,98899,"Milpitas","CA",37.436451,-121.89438
95037,46834,95435,"Morgan Hill","CA",37.137595,-121.66211
95039,1545,42708,"Moss Landing","CA",36.812905,-121.78299
95041,146,120208,"Mount Hermon","CA",37.050798,-122.0569
95043,636,62500,"Paicines","CA",36.504586,-121.01515
95045,3969,55250,"San Juan Bautista","CA",36.829052,-121.52848
95046,6303,108205,"San Martin","CA",37.088746,-121.60048
95050,37714,69341,"Santa Clara","CA",37.347791,-121.95131
95051,54406,101292,"Santa Clara","CA",37.346241,-121.9846
95053,2730,133333,"Santa Clara","CA",37.189396,-121.705327
95054,23914,116855,"Santa Clara","CA",37.39324,-121.96066
95060,47148,62365,"Santa Cruz","CA",36.980556,-122.04603
95062,36358,62253,"Santa Cruz","CA",36.9707,-121.99086
95064,8425,60536,"Santa Cruz","CA",37.000199,-122.06026
95065,8331,86031,"Santa Cruz","CA",37.010322,-121.98523
95066,15095,108919,"Scotts Valley","CA",37.057575,-122.01507
95070,31093,167386,"Saratoga","CA",37.270543,-122.02305
95073,10849,80133,"Soquel","CA",37.007916,-121.95072
95075,330,60556,"Tres Pinos","CA",36.761702,-121.274795
95076,84587,56671,"Watsonville","CA",36.922902,-121.77224
95110,19239,68693,"San Jose","CA",37.335545,-121.89877
95111,60907,57047,"San Jose","CA",37.284042,-121.82664
95112,57503,49454,"San Jose","CA",37.348541,-121.88627
95113,1163,61500,"San Jose","CA",37.333941,-121.89154
95116,52597,47413,"San Jose","CA",37.34964,-121.8544
95117,32074,67718,"San Jose","CA",37.311042,-121.96162
95118,31579,90984,"San Jose","CA",37.257643,-121.89072
95119,10595,103319,"San Jose","CA",37.232244,-121.79092
95120,37673,152721,"San Jose","CA",37.213624,-121.85671
95121,38603,85514,"San Jose","CA",37.305714,-121.81145
95122,57564,57470,"San Jose","CA",37.329641,-121.83359
95123,64602,90881,"San Jose","CA",37.244426,-121.83246
95124,48505,106660,"San Jose","CA",37.256743,-121.92312
95125,54696,102479,"San Jose","CA",37.295092,-121.89649
95126,34618,72877,"San Jose","CA",37.326341,-121.9178
95127,64498,70692,"San Jose","CA",37.369473,-121.82077
95128,37026,70096,"San Jose","CA",37.316983,-121.93555
95129,40530,107493,"San Jose","CA",37.307742,-121.99976
95130,14559,98990,"San Jose","CA",37.289642,-121.98311
95131,29660,108366,"San Jose","CA",37.38631,-121.88987
95132,41222,98026,"San Jose","CA",37.405989,-121.84775
95133,27381,72459,"San Jose","CA",37.37354,-121.85784
95134,16811,114757,"San Jose","CA",37.412539,-121.94461
95135,21349,128654,"San Jose","CA",37.299474,-121.75446
95136,41852,87500,"San Jose","CA",37.269343,-121.84939
95138,19136,145505,"San Jose","CA",37.255915,-121.77536
95139,6632,98400,"San Jose","CA",37.226194,-121.76514
95140,233,166750,"Mount Hamilton","CA",37.388718,-121.63845
95148,46993,107324,"San Jose","CA",37.330496,-121.79141
95202,5409,15023,"Stockton","CA",37.958723,-121.28805
95203,15711,37264,"Stockton","CA",37.954823,-121.30735
95204,29246,43372,"Stockton","CA",37.974273,-121.3147
95205,36928,33357,"Stockton","CA",37.962873,-121.26401
95206,65324,42404,"Stockton","CA",37.922024,-121.3025
95207,48748,38563,"Stockton","CA",38.004172,-121.3237
95209,41459,72218,"Stockton","CA",38.035499,-121.34378
95210,40820,38510,"Stockton","CA",38.025086,-121.29722
95211,1814,0,"Stockton","CA",37.981073,-121.308008
95212,25244,59965,"Stockton","CA",38.038906,-121.24213
95215,23764,40753,"Stockton","CA",37.955474,-121.19064
95219,28354,75309,"Stockton","CA",38.004922,-121.40022
95220,7501,60899,"Acampo","CA",38.200193,-121.23505
95222,5228,51927,"Angels Camp","CA",38.087437,-120.58072
95223,3042,62056,"Arnold","CA",38.282255,-120.28875
95224,266,20179,"Avery","CA",38.208553,-120.34876
95225,570,19922,"Burson","CA",38.183288,-120.89487
95226,295,0,"Campo Seco","CA",38.229515,-120.86341
95227,938,99167,"Clements","CA",38.205817,-121.05361
95228,4576,61250,"Copperopolis","CA",37.942532,-120.65786
95230,635,46250,"Farmington","CA",37.959439,-120.82329
95231,4961,36167,"French Camp","CA",37.882742,-121.27978
95232,217,58500,"Glencoe","CA",38.356552,-120.58318
95233,591,50446,"Hathaway Pines","CA",38.186102,-120.36328
95234,261,0,"Holt","CA",37.889849,-121.253872
95236,3829,76542,"Linden","CA",38.018456,-121.05675
95237,2999,46575,"Lockeford","CA",38.162818,-121.14855
95240,47297,40021,"Lodi","CA",38.12463,-121.25039
95242,26187,64355,"Lodi","CA",38.132618,-121.32282
95245,2064,62424,"Mokelumne Hill","CA",38.300688,-120.62632
95246,1258,39110,"Mountain Ranch","CA",38.26127,-120.50328
95247,4689,48287,"Murphys","CA",38.146124,-120.45458
95248,178,21429,"Rail Road Flat","CA",38.325626,-120.485154
95249,3796,41458,"San Andreas","CA",38.192823,-120.64285
95250,65,0,"Sheep Ranch","CA",38.256839,-120.38102
95251,874,78558,"Vallecito","CA",38.075897,-120.46544
95252,14143,62384,"Valley Springs","CA",38.145601,-120.85733
95254,682,72120,"Wallace","CA",38.192911,-120.95775
95255,1991,36678,"West Point","CA",38.421689,-120.46947
95257,385,45509,"Wilseyville","CA",38.377741,-120.45741
95258,3973,72452,"Woodbridge","CA",38.154118,-121.306
95301,38007,48488,"Atwater","CA",37.35115,-120.6056
95303,1019,44792,"Ballico","CA",37.46994,-120.67607
95304,17971,78640,"Banta","CA",37.889849,-121.253872
95305,53,0,"Big Oak Flat","CA",37.824554,-120.25764
95306,952,39219,"Catheys Valley","CA",37.432168,-120.09682
95307,42470,45631,"Ceres","CA",37.584282,-120.95064
95310,1934,37500,"Columbia","CA",38.060956,-120.39216
95311,2073,42614,"Coulterville","CA",37.74614,-120.15123
95312,276,51806,"Cressey","CA",37.420143,-120.66525
95313,1006,35476,"Crows Landing","CA",37.413659,-121.05649
95314,0,0,"Dardanelle","CA",38.033541,-119.92502
95315,12381,44771,"Delhi","CA",37.428227,-120.77519
95316,6733,67639,"Denair","CA",37.552329,-120.78463
95317,1033,33036,"El Nido","CA",37.127525,-120.50574
95318,601,102872,"El Portal","CA",37.673629,-119.81305
95319,1581,24814,"Empire","CA",37.637531,-120.906593
95320,12739,55599,"Escalon","CA",37.797806,-121.00179
95321,3461,45947,"Groveland","CA",37.840248,-120.04541
95322,8727,40732,"Gustine","CA",37.187494,-121.03232
95323,998,55500,"Hickman","CA",37.6194,-120.7141
95324,7733,51286,"Hilmar","CA",37.400932,-120.87972
95325,61,0,"Hornitos","CA",37.46336,-120.2561
95326,9487,54366,"Hughson","CA",37.59471,-120.86419
95327,8679,44902,"Jamestown","CA",37.867243,-120.49157
95328,4717,41103,"Keyes","CA",37.5596,-120.9141
95329,2654,58191,"La Grange","CA",37.694235,-120.42421
95330,17702,63248,"Lathrop","CA",37.816876,-121.28541
95333,3064,42366,"Le Grand","CA",37.245423,-120.27116
95334,16330,50740,"Livingston","CA",37.38025,-120.72614
95335,613,33309,"Long Barn","CA",38.119056,-120.1014
95336,46433,56885,"Manteca","CA",37.812815,-121.21416
95337,31399,66711,"Manteca","CA",37.782332,-121.23578
95338,11075,47692,"Mariposa","CA",37.505484,-119.92527
95340,34745,49688,"Merced","CA",37.294648,-120.47474
95341,33744,32233,"Merced","CA",37.186872,-120.650351
95345,448,41042,"Midpines","CA",37.576262,-119.94865
95346,1541,49708,"Mi Wuk Village","CA",38.079632,-120.16872
95348,31387,40903,"Merced","CA",37.342056,-120.50154
95350,50676,40461,"Modesto","CA",37.671778,-121.01249
95351,48437,34732,"Modesto","CA",37.626067,-120.99955
95354,24356,36254,"Modesto","CA",37.644481,-120.98043
95355,59955,56646,"Modesto","CA",37.673513,-120.95566
95356,32794,65208,"Modesto","CA",37.704138,-121.02187
95357,11353,53235,"Modesto","CA",37.667196,-120.9061
95358,31709,49567,"Modesto","CA",37.622898,-121.05181
95360,11756,42213,"Newman","CA",37.312014,-121.0314
95361,32544,57652,"Oakdale","CA",37.776528,-120.84756
95363,26087,53466,"Patterson","CA",37.477477,-121.14555
95364,0,0,"Pinecrest","CA",38.275328,-119.89619
95365,4796,32319,"Planada","CA",37.297403,-120.32285
95366,16734,75300,"Ripon","CA",37.742895,-121.12546
95367,24045,59056,"Riverbank","CA",37.731272,-120.94365
95368,14474,72939,"Salida","CA",37.708727,-121.08928
95369,977,48510,"Snelling","CA",37.521832,-120.46555
95370,26904,48912,"Sonora","CA",37.995238,-120.3437
95372,1969,79457,"Soulsbyville","CA",37.991855,-120.25829
95374,1847,44000,"Stevinson","CA",37.322619,-120.88299
95375,228,0,"Strawberry","CA",38.184096,-120.021342
95376,49398,62262,"Tracy","CA",37.728417,-121.42399
95377,32453,96860,"Tracy","CA",37.72374,-121.447131
95379,3837,54792,"Tuolumne","CA",37.957978,-120.2297
95380,41069,39743,"Turlock","CA",37.48858,-120.85196
95382,37163,64874,"Turlock","CA",37.523901,-120.8516
95383,3728,42299,"Twain Harte","CA",38.055888,-120.23002
95385,515,37631,"Vernalis","CA",37.609781,-121.26784
95386,10066,47868,"Waterford","CA",37.645632,-120.73812
95387,768,28472,"Westley","CA",37.539768,-121.24702
95388,14410,42677,"Winton","CA",37.400193,-120.61094
95389,1312,45588,"Yosemite National Park","CA",37.699662,-119.67529
95391,12359,107095,"Tracy","CA",37.76,-121.63
95401,38604,52813,"Santa Rosa","CA",38.440111,-122.74563
95403,44918,63029,"Santa Rosa","CA",38.480494,-122.74976
95404,40253,67001,"Santa Rosa","CA",38.457611,-122.69317
95405,21516,72156,"Santa Rosa","CA",38.438161,-122.67419
95407,40657,53652,"Santa Rosa","CA",38.404991,-122.7275
95409,25784,65425,"Santa Rosa","CA",38.460594,-122.6422
95410,886,37703,"Albion","CA",39.216157,-123.71376
95412,352,51875,"Annapolis","CA",38.717819,-123.32757
95415,1591,34643,"Boonville","CA",39.026811,-123.38621
95417,170,71301,"Branscomb","CA",39.670239,-123.64423
95420,442,51618,"Caspar","CA",39.365356,-123.80469
95421,1537,58289,"Cazadero","CA",38.562843,-123.16785
95422,15453,25934,"Clearlake","CA",38.956206,-122.63523
95423,3040,27379,"Clearlake Oaks","CA",39.037173,-122.65445
95425,10699,57400,"Cloverdale","CA",38.795668,-122.997
95426,1659,66750,"Cobb","CA",38.835146,-122.72234
95427,227,21410,"Comptche","CA",39.240872,-123.54765
95428,2491,32782,"Covelo","CA",39.825781,-123.23026
95429,77,73125,"Dos Rios","CA",39.761199,-123.33547
95430,0,0,"Duncans Mills","CA",38.449265,-123.05495
95431,511,0,"Eldridge","CA",38.347913,-122.51753
95432,348,32431,"Elk","CA",39.103897,-123.64617
95435,355,0,"Finley","CA",39.00686,-122.859625
95436,5582,53368,"Forestville","CA",38.495857,-122.90636
95437,14351,38276,"Fort Bragg","CA",39.43695,-123.76087
95439,566,73542,"Fulton","CA",38.494643,-122.77226
95441,1989,59545,"Geyserville","CA",38.710228,-122.95704
95442,3154,64712,"Glen Ellen","CA",38.367948,-122.52468
95443,268,15529,"Glenhaven","CA",39.03276,-122.74082
95444,774,72607,"Graton","CA",38.434663,-122.8689
95445,1522,36201,"Gualala","CA",38.813417,-123.55762
95446,4419,43564,"Guerneville","CA",38.509737,-123.00084
95448,17078,62076,"Healdsburg","CA",38.614088,-122.87626
95449,1583,37321,"Hopland","CA",38.955142,-123.08125
95450,228,51389,"Jenner","CA",38.506229,-123.22938
95451,12035,45392,"Kelseyville","CA",38.939725,-122.78548
95452,1314,78114,"Kenwood","CA",38.414061,-122.54668
95453,10345,45299,"Lakeport","CA",39.051698,-122.92071
95454,2135,36196,"Laytonville","CA",39.745588,-123.5223
95456,600,38750,"Littleriver","CA",39.268774,-123.75568
95457,3331,42829,"Lower Lake","CA",38.911393,-122.599
95458,3334,20980,"Lucerne","CA",39.090421,-122.78972
95459,596,43594,"Manchester","CA",38.996389,-123.66468
95460,2338,49470,"Mendocino","CA",39.311858,-123.79166
95461,3318,52143,"Middletown","CA",38.791139,-122.61069
95462,1216,37083,"Monte Rio","CA",38.471368,-123.01469
95463,18,0,"Navarro","CA",39.173321,-123.55081
95464,2208,26667,"Nice","CA",39.12558,-122.84653
95465,2328,68636,"Occidental","CA",38.409993,-122.98347
95466,913,50500,"Philo","CA",39.089273,-123.50186
95468,1192,44412,"Point Arena","CA",38.898385,-123.65746
95469,1960,49545,"Potter Valley","CA",39.383027,-123.07856
95470,6874,58810,"Redwood Valley","CA",39.285782,-123.22064
95471,528,43854,"Rio Nido","CA",38.522499,-122.97967
95472,29408,68804,"Sebastopol","CA",38.393314,-122.83666
95476,38822,60100,"Sonoma","CA",38.277147,-122.47058
95482,33157,45953,"Ukiah","CA",39.154946,-123.20088
95485,2508,29708,"Upper Lake","CA",39.172397,-122.90474
95486,54,28897,"Villa Grande","CA",38.464487,-123.037996
95488,309,56683,"Westport","CA",39.727052,-123.79238
95490,12905,37692,"Willits","CA",39.451662,-123.37285
95492,29629,81093,"Windsor","CA",38.54486,-122.80785
95493,187,88333,"Witter Springs","CA",39.19607,-122.96649
95494,188,46319,"Yorkville","CA",38.916201,-123.26509
95497,983,59375,"The Sea Ranch","CA",38.725628,-123.47625
95501,23769,38175,"Eureka","CA",40.793739,-124.16102
95503,24900,48681,"Eureka","CA",40.757091,-124.1513
95511,452,13750,"Alderpoint","CA",40.169518,-123.60216
95514,170,22893,"Blocksburg","CA",40.325767,-123.69266
95519,18496,50051,"Mckinleyville","CA",40.963482,-124.07286
95521,20769,32711,"Arcata","CA",40.867469,-124.07519
95524,1902,69760,"Bayside","CA",40.822884,-124.06711
95525,1668,48142,"Blue Lake","CA",40.907437,-123.88348
95526,237,21979,"Bridgeville","CA",40.413386,-123.53267
95527,553,34911,"Burnt Ranch","CA",40.877334,-123.45661
95528,1273,44554,"Carlotta","CA",40.489925,-123.97132
95531,24202,41136,"Crescent City","CA",41.782681,-124.16703
95536,3078,50227,"Ferndale","CA",40.561448,-124.25781
95537,130,16537,"Fields Landing","CA",40.725444,-124.21697
95540,13012,42655,"Fortuna","CA",40.583488,-124.14367
95542,2718,35634,"Garberville","CA",40.0985,-123.80654
95543,551,31964,"Gasquet","CA",41.888557,-123.80079
95545,99,64375,"Honeydew","CA",40.281369,-124.08998
95546,3434,26281,"Hoopa","CA",41.161505,-123.72444
95547,1347,56081,"Hydesville","CA",40.546202,-124.08412
95548,1459,26058,"Klamath","CA",41.51823,-124.03075
95549,869,56607,"Kneeland","CA",40.691578,-123.87189
95550,269,44333,"Korbel","CA",40.766645,-123.83488
95551,1826,45729,"Loleta","CA",40.659753,-124.22153
95552,587,34583,"Mad River","CA",40.390478,-123.41309
95553,1173,41393,"Miranda","CA",40.210793,-123.86447
95554,325,23750,"Myers Flat","CA",40.2959,-123.77902
95555,329,33125,"Orick","CA",41.296122,-124.05351
95556,655,48839,"Orleans","CA",41.300573,-123.54411
95558,360,36000,"Petrolia","CA",40.272963,-124.21494
95559,103,22904,"Phillipsville","CA",40.196116,-123.77315
95560,1374,29913,"Redway","CA",40.131417,-123.85855
95562,3435,40181,"Rio Dell","CA",40.494813,-124.11637
95563,559,40500,"Salyer","CA",40.89197,-123.56149
95564,500,53056,"Samoa","CA",40.79348,-124.19929
95565,1092,54034,"Scotia","CA",40.459978,-124.06059
95567,1854,36563,"Smith River","CA",41.949739,-124.15098
95568,94,42500,"Somes Bar","CA",41.455226,-123.47671
95569,277,31932,"Redcrest","CA",40.35983,-123.87105
95570,2083,50500,"Trinidad","CA",41.081726,-124.13112
95571,152,93393,"Weott","CA",40.322683,-123.92367
95573,1433,35607,"Willow Creek","CA",40.945039,-123.65806
95585,454,26518,"Leggett","CA",39.860285,-123.71685
95587,128,114542,"Piercy","CA",39.96266,-123.74471
95589,1226,43295,"Whitethorn","CA",40.033316,-124.02379
95595,180,35750,"Zenia","CA",40.202464,-123.46646
95601,161,43036,"Amador City","CA",38.426602,-120.8275
95602,18498,63721,"Auburn","CA",38.976837,-121.09142
95603,28652,56049,"Auburn","CA",38.909605,-121.07971
95604,44,0,"Auburn","CA",39.106287,-120.536032
95605,14326,38255,"West Sacramento","CA",38.592155,-121.52805
95606,35,0,"Brooks","CA",38.857328,-122.21486
95607,315,69702,"Capay","CA",38.706727,-122.125
95608,60729,55256,"Carmichael","CA",38.628371,-121.32702
95610,43572,50536,"Citrus Heights","CA",38.696912,-121.27125
95612,1045,53194,"Clarksburg","CA",38.383366,-121.57819
95614,4283,90903,"Cool","CA",38.880294,-120.97426
95615,1090,59028,"Courtland","CA",38.333568,-121.54853
95616,48106,45332,"Davis","CA",38.549256,-121.73655
95618,27222,81471,"El Macero","CA",38.546306,-121.68682
95619,4937,60660,"Diamond Springs","CA",38.689067,-120.82071
95620,21005,66291,"Dixon","CA",38.427208,-121.81348
95621,41474,51827,"Citrus Heights","CA",38.695252,-121.3081
95623,4317,55878,"El Dorado","CA",38.639643,-120.84556
95624,63131,80233,"Elk Grove","CA",38.421068,-121.36059
95625,200,75163,"Elmira","CA",38.35011,-121.90799
95626,6335,60579,"Elverta","CA",38.727451,-121.45433
95627,3498,57664,"Esparto","CA",38.744062,-121.99929
95628,40767,72739,"Fair Oaks","CA",38.654803,-121.26529
95629,1002,42545,"Fiddletown","CA",38.527556,-120.69292
95630,73356,100308,"Folsom","CA",38.672127,-121.15783
95631,5910,63901,"Foresthill","CA",39.033312,-120.82172
95632,30064,61255,"Galt","CA",38.267544,-121.29723
95633,3247,70938,"Garden Valley","CA",38.839773,-120.82881
95634,3143,59844,"Georgetown","CA",38.930207,-120.78557
95635,870,46827,"Greenwood","CA",38.919588,-120.90406
95636,771,56250,"Grizzly Flats","CA",38.634753,-120.53353
95637,694,75750,"Guinda","CA",38.830508,-122.19944
95638,2047,91518,"Herald","CA",38.317665,-121.16166
95639,311,75556,"Hood","CA",38.367276,-121.51487
95640,10681,56696,"Ione","CA",38.346132,-120.94516
95641,1732,38750,"Isleton","CA",38.161756,-121.60428
95642,6619,43981,"Jackson","CA",38.359772,-120.75324
95645,2110,42576,"Knights Landing","CA",38.851198,-121.73354
95646,98,39375,"Kirkwood","CA",38.688329,-120.05516
95648,48869,70820,"Lincoln","CA",38.902873,-121.29795
95650,12255,84133,"Loomis","CA",38.817508,-121.17225
95651,517,65114,"Lotus","CA",38.817357,-120.92213
95652,1010,46667,"Mcclellan AFB","CA",38.666653,-121.389613
95653,565,55000,"Madison","CA",38.678663,-121.96907
95655,4592,87738,"Mather","CA",38.558073,-121.28737
95658,6261,63604,"Newcastle","CA",38.87672,-121.14213
95659,775,54444,"Nicolaus","CA",38.868919,-121.56398
95660,33014,41615,"North Highlands","CA",38.676103,-121.37656
95661,30559,72459,"Roseville","CA",38.731976,-121.2531
95662,31814,65122,"Orangevale","CA",38.682803,-121.2231
95663,2485,124375,"Penryn","CA",38.859227,-121.17565
95664,1135,79327,"Pilot Hill","CA",38.811695,-121.02427
95665,4862,48940,"Pine Grove","CA",38.40097,-120.64952
95666,5533,53281,"Pioneer","CA",38.529753,-120.41411
95667,36639,55710,"Placerville","CA",38.724682,-120.79533
95668,752,65938,"Pleasant Grove","CA",38.8323,-121.51661
95669,2676,64479,"Plymouth","CA",38.480569,-120.86895
95670,52886,55656,"Rancho Cordova","CA",38.605355,-121.28247
95672,5166,92464,"Rescue","CA",38.71203,-121.0023
95673,14773,50854,"Rio Linda","CA",38.688069,-121.44874
95674,922,74583,"Rio Oso","CA",38.961976,-121.48166
95675,309,48285,"River Pines","CA",38.545656,-120.74287
95677,22808,69583,"Rocklin","CA",38.789165,-121.23825
95678,41929,62969,"Roseville","CA",38.752434,-121.28933
